year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text
2023,NC,North Carolina,Catawba,37035,37035010302,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.6,14.9,22.8,5913,4793,"{'type': 'Point', 'coordinates': [-81.2997355, 35.7816209]}",37035010302,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cabarrus,37025,37025042601,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.6,14.8,23.2,5626,4417,"{'type': 'Point', 'coordinates': [-80.6792491, 35.3927541]}",37025042601,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Buncombe,37021,37021002804,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.6,14.6,23.0,5343,4194,"{'type': 'Point', 'coordinates': [-82.5373328, 35.7504108]}",37021002804,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Caldwell,37027,37027031000,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.6,20.8,30.9,2804,2425,"{'type': 'Point', 'coordinates': [-81.6024925, 36.0575861]}",37027031000,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Brunswick,37019,37019020313,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.5,14.7,24.7,2876,2622,"{'type': 'Point', 'coordinates': [-78.1487651, 33.9225828]}",37019020313,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Brunswick,37019,37019020513,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.8,18.6,27.3,1541,1270,"{'type': 'Point', 'coordinates': [-78.4261239, 33.942302]}",37019020513,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Brunswick,37019,37019020404,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.8,20.5,29.3,3006,2479,"{'type': 'Point', 'coordinates': [-78.3045336, 33.9659625]}",37019020404,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Buncombe,37021,37021002504,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.7,17.4,26.4,5135,4055,"{'type': 'Point', 'coordinates': [-82.7256343, 35.5676668]}",37021002504,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Brunswick,37019,37019020101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.6,25.7,35.4,2698,2074,"{'type': 'Point', 'coordinates': [-78.071378, 34.323231]}",37019020101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cabarrus,37025,37025041002,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.1,24.7,35.6,2887,2086,"{'type': 'Point', 'coordinates': [-80.6330379, 35.4978869]}",37025041002,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cabarrus,37025,37025040502,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.0,18.6,27.6,5641,4240,"{'type': 'Point', 'coordinates': [-80.5208637, 35.3789627]}",37025040502,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Anson,37007,37007920100,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.2,26.0,36.3,2783,2228,"{'type': 'Point', 'coordinates': [-79.9330024, 34.9873922]}",37007920100,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cabarrus,37025,37025040704,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.3,22.7,32.4,3720,2737,"{'type': 'Point', 'coordinates': [-80.5976744, 35.4783068]}",37025040704,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Bladen,37017,37017950102,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.8,23.3,32.5,2660,2135,"{'type': 'Point', 'coordinates': [-78.445604, 34.5990846]}",37017950102,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Brunswick,37019,37019020602,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.4,18.6,26.8,5618,4374,"{'type': 'Point', 'coordinates': [-78.2037781, 34.164494]}",37019020602,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Caswell,37033,37033930400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.0,25.0,35.2,2563,2082,"{'type': 'Point', 'coordinates': [-79.454496, 36.425188]}",37033930400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Caldwell,37027,37027030700,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.2,24.8,34.5,6690,5374,"{'type': 'Point', 'coordinates': [-81.5107136, 35.8291934]}",37027030700,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Bladen,37017,37017950101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.5,22.1,31.2,2096,1638,"{'type': 'Point', 'coordinates': [-78.4207941, 34.6841923]}",37017950101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Caldwell,37027,37027031301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.4,14.6,22.2,4394,3472,"{'type': 'Point', 'coordinates': [-81.3788142, 35.8004323]}",37027031301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Anson,37007,37007920400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,37.0,31.4,42.6,2475,1880,"{'type': 'Point', 'coordinates': [-80.0839315, 35.0150268]}",37007920400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Burke,37023,37023020304,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.5,21.6,31.3,2741,2144,"{'type': 'Point', 'coordinates': [-81.8012763, 35.6458032]}",37023020304,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Brunswick,37019,37019020307,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.1,13.6,22.9,268,248,"{'type': 'Point', 'coordinates': [-77.954369, 33.9225601]}",37019020307,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cabarrus,37025,37025041001,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.4,19.9,29.2,3495,2585,"{'type': 'Point', 'coordinates': [-80.6420394, 35.4839057]}",37025041001,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Brunswick,37019,37019020204,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.4,19.3,27.9,6424,5231,"{'type': 'Point', 'coordinates': [-78.0892409, 34.0267982]}",37019020204,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Brunswick,37019,37019020409,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.3,23.8,35.3,2288,1982,"{'type': 'Point', 'coordinates': [-78.338022, 33.928238]}",37019020409,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Alexander,37003,37003040600,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.0,20.3,30.5,6320,5301,"{'type': 'Point', 'coordinates': [-81.1904395, 35.8589717]}",37003040600,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Bertie,37015,37015960300,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,43.2,37.2,49.0,2788,2262,"{'type': 'Point', 'coordinates': [-77.1618779, 36.0718625]}",37015960300,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Buncombe,37021,37021002900,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.8,17.0,24.9,3876,3086,"{'type': 'Point', 'coordinates': [-82.3792437, 35.7713993]}",37021002900,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Caldwell,37027,37027031202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.7,21.9,31.8,4327,3433,"{'type': 'Point', 'coordinates': [-81.4560294, 35.8670013]}",37027031202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Buncombe,37021,37021002303,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.8,12.9,19.3,6716,5458,"{'type': 'Point', 'coordinates': [-82.5727567, 35.4608866]}",37021002303,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Carteret,37031,37031970200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.0,19.2,30.7,1127,1003,"{'type': 'Point', 'coordinates': [-76.5344259, 34.7058365]}",37031970200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Alamance,37001,37001020702,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.7,19.8,28.5,5063,3903,"{'type': 'Point', 'coordinates': [-79.4583524, 36.0624647]}",37001020702,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Ashe,37009,37009970200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.4,22.7,32.8,2497,2062,"{'type': 'Point', 'coordinates': [-81.5408788, 36.5290589]}",37009970200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cabarrus,37025,37025041201,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.2,20.9,30.1,3385,2716,"{'type': 'Point', 'coordinates': [-80.6960213, 35.4834448]}",37025041201,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Brunswick,37019,37019020108,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.4,22.1,31.1,3374,2637,"{'type': 'Point', 'coordinates': [-78.0140005, 34.252579]}",37019020108,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Buncombe,37021,37021001401,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.4,21.5,29.7,5028,4083,"{'type': 'Point', 'coordinates': [-82.6009376, 35.6062837]}",37021001401,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Catawba,37035,37035010102,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.1,17.9,27.0,4318,3499,"{'type': 'Point', 'coordinates': [-81.1720024, 35.7172641]}",37035010102,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Alexander,37003,37003040100,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.4,25.6,35.9,3248,2568,"{'type': 'Point', 'coordinates': [-81.0654227, 35.9786489]}",37003040100,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Alleghany,37005,37005950200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.2,25.7,35.3,3762,3027,"{'type': 'Point', 'coordinates': [-81.1372473, 36.5270151]}",37005950200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Caldwell,37027,37027031402,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,22.7,18.6,27.3,3519,2795,"{'type': 'Point', 'coordinates': [-81.4066631, 35.7730352]}",37027031402,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Buncombe,37021,37021001802,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,14.6,11.6,18.6,4671,3918,"{'type': 'Point', 'coordinates': [-82.5004234, 35.608999]}",37021001802,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Buncombe,37021,37021002608,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.8,18.1,26.1,5199,4129,"{'type': 'Point', 'coordinates': [-82.6858471, 35.6106682]}",37021002608,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Burke,37023,37023021000,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.9,22.4,31.4,5165,4122,"{'type': 'Point', 'coordinates': [-81.4646362, 35.7498858]}",37023021000,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Alamance,37001,37001020400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.5,30.2,40.7,6556,4749,"{'type': 'Point', 'coordinates': [-79.4322349, 36.1207861]}",37001020400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Catawba,37035,37035010501,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.5,15.4,24.0,4092,3286,"{'type': 'Point', 'coordinates': [-81.3459404, 35.750487]}",37035010501,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Caldwell,37027,37027030900,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.9,23.8,34.2,4686,3871,"{'type': 'Point', 'coordinates': [-81.696243, 35.9509252]}",37027030900,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Brunswick,37019,37019020205,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.3,14.7,22.6,8409,7274,"{'type': 'Point', 'coordinates': [-78.0016326, 34.1653866]}",37019020205,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cabarrus,37025,37025040703,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,38.7,32.8,44.4,2976,2123,"{'type': 'Point', 'coordinates': [-80.6009999, 35.4615781]}",37025040703,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cabarrus,37025,37025041307,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.8,12.6,19.2,7343,4882,"{'type': 'Point', 'coordinates': [-80.7511964, 35.4003892]}",37025041307,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Buncombe,37021,37021001000,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.5,13.6,22.2,4620,3721,"{'type': 'Point', 'coordinates': [-82.57526, 35.57542]}",37021001000,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Buncombe,37021,37021002101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,14.2,10.8,18.3,1469,1207,"{'type': 'Point', 'coordinates': [-82.5556527, 35.5350563]}",37021002101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Burke,37023,37023021301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.4,27.3,38.0,5442,4600,"{'type': 'Point', 'coordinates': [-81.6823365, 35.6808305]}",37023021301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Buncombe,37021,37021001601,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,14.4,11.1,18.2,3432,2829,"{'type': 'Point', 'coordinates': [-82.5619283, 35.6274203]}",37021001601,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cabarrus,37025,37025041604,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.0,14.5,22.0,4288,3316,"{'type': 'Point', 'coordinates': [-80.5089544, 35.2854473]}",37025041604,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Catawba,37035,37035010303,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.8,23.2,32.8,4248,3235,"{'type': 'Point', 'coordinates': [-81.2686032, 35.7534983]}",37035010303,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Burke,37023,37023021202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.0,27.0,37.1,3902,3128,"{'type': 'Point', 'coordinates': [-81.4770785, 35.6923105]}",37023021202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Cabarrus,37025,37025042503,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.6,15.6,23.9,5925,4510,"{'type': 'Point', 'coordinates': [-80.6530631, 35.4055542]}",37025042503,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Bladen,37017,37017950402,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.2,23.7,33.4,2010,1557,"{'type': 'Point', 'coordinates': [-78.6243837, 34.5950373]}",37017950402,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Brunswick,37019,37019020305,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.6,17.6,25.8,3348,2947,"{'type': 'Point', 'coordinates': [-78.0408608, 33.9292591]}",37019020305,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Buncombe,37021,37021002603,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.9,17.5,26.6,3784,2981,"{'type': 'Point', 'coordinates': [-82.7893106, 35.6461407]}",37021002603,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Carteret,37031,37031970501,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.5,24.1,33.7,2619,2160,"{'type': 'Point', 'coordinates': [-76.8065393, 34.7487586]}",37031970501,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Beaufort,37013,37013930400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.3,26.2,37.2,5128,3987,"{'type': 'Point', 'coordinates': [-77.0433855, 35.5657805]}",37013930400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Carteret,37031,37031970103,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.4,19.0,28.0,2689,2262,"{'type': 'Point', 'coordinates': [-76.5410438, 34.746682]}",37031970103,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Caldwell,37027,37027030300,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.3,22.7,32.3,3798,3079,"{'type': 'Point', 'coordinates': [-81.5561571, 35.8783948]}",37027030300,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Burke,37023,37023021203,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.1,23.5,33.1,4024,3209,"{'type': 'Point', 'coordinates': [-81.5375599, 35.6503914]}",37023021203,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Anson,37007,37007980000,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.8,27.3,38.4,1366,1366,"{'type': 'Point', 'coordinates': [-80.1826933, 34.9899785]}",37007980000,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Catawba,37035,37035010203,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.2,23.4,33.7,3209,2440,"{'type': 'Point', 'coordinates': [-81.2288099, 35.7529032]}",37035010203,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Burke,37023,37023020802,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.5,20.0,29.0,3249,2665,"{'type': 'Point', 'coordinates': [-81.6304353, 35.7316409]}",37023020802,RISKBEH,LPA,CrdPrv,Physical Inactivity
